/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
/voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].

Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].

Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments: Successfully registered MetaDrive environments:   ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully registered MetaDrive environments: 
 Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].Successfully registered MetaDrive environments: ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']Successfully registered MetaDrive environments: 
 
 ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  Successfully registered MetaDrive environments: ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0']. 
['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
Successfully load weights from /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 132.778, success rate: 0.030
Generated 2000/30000 steps from the expert. Average episode reward: 148.771, success rate: 0.040
Generated 3000/30000 steps from the expert. Average episode reward: 150.676, success rate: 0.033
Generated 30000 steps from the expert. Average episode reward: 150.676, success rate: 0.033
Start training!
===== gail Training Iteration 0 =====:
  adv_mean: null
  discriminator_loss: 0.4471770472776813
  entropy: 2.759890244862972
  episode_reward: 12.011886401085972
  frame_per_second: 521
  gail_reward: 0.03907205989966408
  grad_norm: 0.7522484767895479
  iteration: 0
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.04472159910469483
  ratio: 0.9999269563418168
  success_rate: 0.0
  total_episodes: 11
  total_loss: -0.04472159910469483
  total_steps: 20000
  total_time: 38.36605215072632

Trainer is saved at </voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/checkpoint-iter0.pkl>. Progress is saved at </voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/progress.csv>.
===== gail Training Iteration 1 =====:
  adv_mean: null
  discriminator_loss: 0.07364163456054834
  entropy: 2.6672709287741245
  episode_reward: 13.816094713739101
  frame_per_second: 513
  gail_reward: 0.01580715832682565
  grad_norm: 0.51367969925587
  iteration: 1
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.01779034075518258
  ratio: 0.9983922007756355
  success_rate: 0.0
  total_episodes: 38
  total_loss: -0.01779034075518258
  total_steps: 40000
  total_time: 77.88284254074097

===== gail Training Iteration 2 =====:
  adv_mean: null
  discriminator_loss: 0.07139239901055892
  entropy: 2.5974610686302184
  episode_reward: 15.652429914479892
  frame_per_second: 493
  gail_reward: 0.014492346714131342
  grad_norm: 0.1751603418435806
  iteration: 2
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.01598450445379011
  ratio: 0.9985065244711362
  success_rate: 0.0
  total_episodes: 75
  total_loss: -0.01598450445379011
  total_steps: 60000
  total_time: 121.49074721336365

===== gail Training Iteration 3 =====:
  adv_mean: null
  discriminator_loss: 0.07468821758356614
  entropy: 2.5306632072497637
  episode_reward: 15.855602229750874
  frame_per_second: 468
  gail_reward: 0.021263203323365024
  grad_norm: 0.5240009078612694
  iteration: 3
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.023091448586768447
  ratio: 1.0024422313158328
  success_rate: 0.0
  total_episodes: 137
  total_loss: -0.023091448586768447
  total_steps: 80000
  total_time: 170.65380787849426

===== gail Training Iteration 4 =====:
  adv_mean: null
  discriminator_loss: 0.0862830700710989
  entropy: 2.466248296163021
  episode_reward: 13.60407125292327
  frame_per_second: 443
  gail_reward: 0.022738142137248545
  grad_norm: 0.738724213762161
  iteration: 4
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.024003827110983623
  ratio: 0.9997479666502048
  success_rate: 0.0
  total_episodes: 242
  total_loss: -0.024003827110983623
  total_steps: 100000
  total_time: 225.4731125831604

===== gail Training Iteration 5 =====:
  adv_mean: null
  discriminator_loss: 0.09158642828368987
  entropy: 2.4049778705988176
  episode_reward: 13.617461840893993
  frame_per_second: 415
  gail_reward: 0.04337150699053055
  grad_norm: 0.5142336055636406
  iteration: 5
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.04455539111334544
  ratio: 1.0011883041033378
  success_rate: 0.0
  total_episodes: 405
  total_loss: -0.04455539111334544
  total_steps: 120000
  total_time: 289.09197211265564

===== gail Training Iteration 6 =====:
  adv_mean: null
  discriminator_loss: 0.10282874731108164
  entropy: 2.325320654343336
  episode_reward: 12.989756965369219
  frame_per_second: 392
  gail_reward: 0.019980263421073174
  grad_norm: 1.8530407549479069
  iteration: 6
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.020240414928262816
  ratio: 1.0005156747041604
  success_rate: 0.0
  total_episodes: 618
  total_loss: -0.020240414928262816
  total_steps: 140000
  total_time: 356.24389934539795

===== gail Training Iteration 7 =====:
  adv_mean: null
  discriminator_loss: 0.09935080038192562
  entropy: 2.196098116727976
  episode_reward: 5.235898263884973
  frame_per_second: 372
  gail_reward: 0.016009026609408932
  grad_norm: 0.6384993319328015
  iteration: 7
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.016005322757439735
  ratio: 0.9983972252943577
  success_rate: 0.0
  total_episodes: 936
  total_loss: -0.016005322757439735
  total_steps: 160000
  total_time: 429.5242691040039

===== gail Training Iteration 8 =====:
  adv_mean: null
  discriminator_loss: 0.10342476886147872
  entropy: 2.0639205059944055
  episode_reward: 5.117133964899958
  frame_per_second: 358
  gail_reward: 0.02062366745219781
  grad_norm: 0.9926594510292396
  iteration: 8
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.020744851398735473
  ratio: 0.9983733553152818
  success_rate: 0.0
  total_episodes: 1301
  total_loss: -0.020744851398735473
  total_steps: 180000
  total_time: 502.47437953948975

===== gail Training Iteration 9 =====:
  adv_mean: null
  discriminator_loss: 0.10653742949167887
  entropy: 1.9354504706003728
  episode_reward: 5.89413169879899
  frame_per_second: 348
  gail_reward: 0.03069586255468237
  grad_norm: 1.5794340793903057
  iteration: 9
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.03105608537697639
  ratio: 1.0015957798713293
  success_rate: 0.0
  total_episodes: 1652
  total_loss: -0.03105608537697639
  total_steps: 200000
  total_time: 574.5141067504883

===== gail Training Iteration 10 =====:
  adv_mean: null
  discriminator_loss: 0.12901912524054449
  entropy: 1.7716533277279292
  episode_reward: 13.019726994947584
  frame_per_second: 342
  gail_reward: 0.024409259889179316
  grad_norm: 2.7362752804389365
  iteration: 10
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.02476180436519476
  ratio: 0.9987577819671386
  success_rate: 0.0
  total_episodes: 1970
  total_loss: -0.02476180436519476
  total_steps: 220000
  total_time: 643.0060606002808

Trainer is saved at </voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/checkpoint-iter10.pkl>. Progress is saved at </voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/progress.csv>.
===== gail Training Iteration 11 =====:
  adv_mean: null
  discriminator_loss: 0.11940367529407525
  entropy: 1.6304271668959887
  episode_reward: 5.971028039396717
  frame_per_second: 334
  gail_reward: 0.04283094657823826
  grad_norm: 3.957834835235889
  iteration: 11
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.04383206230898698
  ratio: 0.999125420435881
  success_rate: 0.0
  total_episodes: 2386
  total_loss: -0.04383206230898698
  total_steps: 240000
  total_time: 716.8373103141785

===== gail Training Iteration 12 =====:
  adv_mean: null
  discriminator_loss: 0.146557773458652
  entropy: 1.4515614884021955
  episode_reward: 10.100939475279969
  frame_per_second: 329
  gail_reward: 0.024791102388348335
  grad_norm: 1.253617599224433
  iteration: 12
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.02508003208786249
  ratio: 1.0005580498622013
  success_rate: 0.0
  total_episodes: 2773
  total_loss: -0.02508003208786249
  total_steps: 260000
  total_time: 789.3291699886322

===== gail Training Iteration 13 =====:
  adv_mean: null
  discriminator_loss: 0.17413258854395303
  entropy: 1.2897216964990665
  episode_reward: 10.523506845209926
  frame_per_second: 325
  gail_reward: 0.05061413540194432
  grad_norm: 0.3820639912134562
  iteration: 13
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.05087564021635514
  ratio: 1.0006515904114797
  success_rate: 0.0
  total_episodes: 3158
  total_loss: -0.05087564021635514
  total_steps: 280000
  total_time: 861.4062292575836

===== gail Training Iteration 14 =====:
  adv_mean: null
  discriminator_loss: 0.14453565211823352
  entropy: 1.1586233851237175
  episode_reward: 6.691445356635097
  frame_per_second: 319
  gail_reward: 0.03094840589671945
  grad_norm: 3.1814703736549768
  iteration: 14
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.03126283443938845
  ratio: 0.9996951467715777
  success_rate: 0.0
  total_episodes: 3615
  total_loss: -0.03126283443938845
  total_steps: 300000
  total_time: 939.1488287448883

===== gail Training Iteration 15 =====:
  adv_mean: null
  discriminator_loss: 0.18708044849336147
  entropy: 1.0507524786087183
  episode_reward: 12.147938295072832
  frame_per_second: 316
  gail_reward: 0.048097174843916526
  grad_norm: 1.8739700639859225
  iteration: 15
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.04860048468869466
  ratio: 1.000104516515365
  success_rate: 0.0
  total_episodes: 4006
  total_loss: -0.04860048468869466
  total_steps: 320000
  total_time: 1011.1733376979828

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.12466593215194269
  entropy: 1.0172324631458673
  episode_reward: 5.550072993258215
  frame_per_second: 311
  gail_reward: 0.024349705330454385
  grad_norm: 1.115009794326929
  iteration: 16
  log_dir: /voyager/projects/jacobyhsi/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.024636723967985465
  ratio: 0.998984373991306
  success_rate: 0.0
  total_episodes: 4497
  total_loss: -0.024636723967985465
  total_steps: 340000
  total_time: 1091.5996787548065

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.17261831230269029
  entropy: 0.8947329624341085
  episode_reward: 8.311046664523783
  frame_per_second: 307
  gail_reward: 0.03361092999052161
  grad_norm: 2.0811559435648794
  iteration: 17
